1559243306766027155
400043, 164, -36, -3968, -19, 39, 11, 324, -64, -1028, 26.39, 170.01, 157.23
400052, 164, -32, -3956, -19, 38, 9, 317, -71, -1040, 26.39, 170.00, 157.22
400062, 148, -58, -3956, -18, 38, 13, 314, -73, -1040, 26.38, 170.00, 157.21
400072, 200, -34, -3992, -19, 37, 11, 319, -64, -1031, 26.38, 170.00, 157.20
400082, 168, -10, -4032, -19, 38, 9, 326, -59, -1038, 26.38, 170.00, 157.20
400091, 152, -44, -3966, -19, 36, 11, 328, -65, -1036, 26.37, 170.00, 157.19
400102, 140, -72, -3988, -18, 36, 11, 325, -65, -1043, 26.37, 169.99, 157.18
400112, 174, -50, -3930, -19, 37, 11, 328, -75, -1043, 26.37, 169.99, 157.17
400122, 204, -6, -3974, -19, 37, 11, 316, -70, -1043, 26.36, 169.99, 157.17
400132, 194, -42, -3976, -19, 38, 11, 313, -75, -1039, 26.36, 169.99, 157.16
400142, 146, -32, -3994, -16, 38, 9, 319, -66, -1049, 26.36, 169.98, 157.15
400152, 182, -54, -3950, -20, 38, 11, 331, -69, -1035, 26.35, 169.98, 157.14
400162, 168, -50, -3976, -20, 38, 11, 323, -65, -1041, 26.35, 169.98, 157.13
400172, 196, -2, -4022, -18, 37, 11, 330, -62, -1041, 26.35, 169.98, 157.12
400182, 184, -22, -3988, -19, 37, 12, 329, -69, -1042, 26.34, 169.98, 157.11
400192, 168, -32, -3934, -18, 36, 11, 314, -69, -1038, 26.34, 169.97, 157.11
400202, 204, -86, -3960, -19, 37, 11, 325, -70, -1043, 26.33, 169.97, 157.10
400212, 204, -20, -3980, -20, 36, 11, 317, -69, -1045, 26.33, 169.97, 157.09
400222, 216, -42, -4004, -18, 37, 11, 324, -69, -1035, 26.33, 169.97, 157.08
400232, 130, -30, -3996, -18, 37, 11, 324, -69, -1038, 26.33, 169.96, 157.07
400242, 150, -26, -3992, -18, 36, 13, 320, -70, -1039, 26.32, 169.96, 157.06
400252, 202, -28, -4026, -19, 37, 11, 319, -69, -1035, 26.32, 169.96, 157.06
400262, 208, -32, -3978, -17, 37, 11, 322, -73, -1040, 26.31, 169.96, 157.05
400272, 148, -2, -3990, -19, 37, 11, 328, -62, -1036, 26.31, 169.95, 157.04
400282, 154, -44, -3954, -18, 38, 12, 318, -70, -1034, 26.31, 169.95, 157.03
400292, 186, -36, -4000, -17, 39, 12, 314, -71, -1033, 26.31, 169.95, 157.02
400302, 186, -4, -4016, -18, 36, 11, 319, -73, -1040, 26.30, 169.95, 157.01
400312, 188, -50, -3994, -18, 38, 11, 331, -73, -1042, 26.30, 169.95, 157.01
400322, 142, -26, -4018, -19, 36, 12, 319, -69, -1047, 26.29, 169.94, 157.00
400332, 188, -54, -3896, -19, 38, 9, 328, -75, -1034, 26.29, 169.94, 156.99
400343, 186, -32, -3964, -20, 38, 11, 325, -77, -1039, 26.29, 169.94, 156.98
400352, 220, -42, -3998, -19, 36, 12, 329, -71, -1038, 26.28, 169.93, 156.97
