1559245179.9711220264	0.3902995405	-0.5569874324	0.0096543640	1.6426395681	0.8160077794	144.9816921434
1559245179.9811220169	0.3943221389	-0.5627283937	0.0097542072	1.6426131719	0.8166766415	144.9814064970
1559245179.9911220074	0.3971868581	-0.5668168112	0.0098253689	1.6414480937	0.8158579458	144.9815938557
1559245180.0011219978	0.4056395144	-0.5788802055	0.0100351295	1.6406690762	0.8158022135	144.9817650732
1559245180.0111219883	0.4110716145	-0.5866327940	0.0101699236	1.6403631663	0.8158134791	144.9811449224
1559245180.0211219788	0.4201324328	-0.5995639234	0.0103947615	1.6404898084	0.8152286601	144.9811383632
1559245180.0311219692	0.4280784466	-0.6109040591	0.0105917950	1.6405825924	0.8152465395	144.9818153699
1559245180.0411219597	0.4321385895	-0.6166986287	0.0106924763	1.6405538215	0.8155654543	144.9823603093
1559245180.0511219501	0.4348370076	-0.6205498431	0.0107594173	1.6403530838	0.8153126874	144.9823528617
1559245180.0611219406	0.4428109409	-0.6319303392	0.0109571695	1.6402483247	0.8152477290	144.9820394308
1559245180.0711219311	0.4467123197	-0.6374983706	0.0110539146	1.6397255023	0.8148242933	144.9823116035
1559245180.0811219215	0.4558415638	-0.6505277156	0.0112801822	1.6388956732	0.8142821064	144.9820768459
1559245180.0911219120	0.4624798133	-0.6600018071	0.0114446004	1.6390747196	0.8138261524	144.9812690439
1559245180.1011219025	0.4665303682	-0.6657825783	0.0115448676	1.6388520760	0.8131240635	144.9809683211
1559245180.1111218929	0.4762060765	-0.6795911522	0.0117841709	1.6377327881	0.8129212708	144.9813163487
1559245180.1211218834	0.4808757716	-0.6862555432	0.0118996358	1.6371560640	0.8140256382	144.9804419679
1559245180.1311221123	0.4901906299	-0.6995488792	0.0121302670	1.6366036991	0.8148572701	144.9794041420
1559245180.1411221027	0.4976067750	-0.7101321313	0.0123140698	1.6361973090	0.8146621771	144.9791369985
1559245180.1511220932	0.5037637162	-0.7189183408	0.0124666267	1.6362905054	0.8148629485	144.9788159897
1559245180.1611220837	0.5081157673	-0.7251288263	0.0125744878	1.6369025203	0.8158780811	144.9787164938
1559245180.1711220741	0.5104361792	-0.7284400997	0.0126320683	1.6368857836	0.8158712933	144.9791016641
1559245180.1811220646	0.5186316121	-0.7401353079	0.0128354364	1.6371346206	0.8154275133	144.9794399763
1559245180.1911220551	0.5234166394	-0.7469638151	0.0129541123	1.6375477192	0.8155855242	144.9796631688
1559245180.2011220455	0.5348963455	-0.7633461554	0.0132388832	1.6376342936	0.8157832233	144.9798505209
1559245180.2111220360	0.5447134673	-0.7773559657	0.0134824714	1.6366998478	0.8155802206	144.9802731563
1559245180.2211220264	0.5490981648	-0.7836133763	0.0135912411	1.6368542159	0.8159279793	144.9809895153
1559245180.2311220169	0.5527517633	-0.7888275710	0.0136819150	1.6372517273	0.8169579376	144.9817140666
1559245180.2411220074	0.5605787581	-0.7999980880	0.0138764118	1.6374057146	0.8176331192	144.9808433559
1559245180.2511219978	0.5628062985	-0.8031770816	0.0139318095	1.6382022572	0.8176126388	144.9796924616
1559245180.2611219883	0.5692473439	-0.8123689118	0.0140919864	1.6392070755	0.8174190425	144.9795569998
1559245180.2711219788	0.5692473439	-0.8123689118	0.0140919864	1.6389867824	0.8178411171	144.9801559732
1559245180.2811219692	0.5692473439	-0.8123689118	0.0140919864	1.6384851475	0.8181668142	144.9801487062
1559245180.2911219597	0.5692473439	-0.8123689118	0.0140919864	1.6381940877	0.8181357883	144.9785658887
1559245180.3011219501	0.5692473439	-0.8123689118	0.0140919864	1.6379155564	0.8178707069	144.9778245036
1559245180.3111219406	0.5692473439	-0.8123689118	0.0140919864	1.6377647437	0.8171362625	144.9781326051
1559245180.3211219311	0.5692473439	-0.8123689118	0.0140919864	1.6381107750	0.8172029907	144.9787500991
1559245180.3311219215	0.5692473439	-0.8123689118	0.0140919864	1.6381666362	0.8175965118	144.9789179573
1559245180.3411219120	0.5692473439	-0.8123689118	0.0140919864	1.6376592301	0.8177000524	144.9789961454
1559245180.3511219025	0.5692473439	-0.8123689118	0.0140919864	1.6371034238	0.8174323824	144.9790886242
1559245180.3611218929	0.5692473439	-0.8123689118	0.0140919864	1.6374067169	0.8168528305	144.9796820770
1559245180.3711218834	0.5692473439	-0.8123689118	0.0140919864	1.6373978964	0.8166486084	144.9804297066
1559245180.3811221123	0.5692473439	-0.8123689118	0.0140919864	1.6374498109	0.8171336280	144.9809419156
1559245180.3911221027	0.5692473439	-0.8123689118	0.0140919864	1.6378196671	0.8168951752	144.9810854880
1559245180.4011220932	0.5692473439	-0.8123689118	0.0140919864	1.6382973261	0.8160775596	144.9811896252
1559245180.4111220837	0.5692473439	-0.8123689118	0.0140919864	1.6382606826	0.8156410248	144.9806383562
1559245180.4211220741	0.5692473439	-0.8123689118	0.0140919864	1.6378093791	0.8160761071	144.9800148266
1559245180.4311220646	0.5692473439	-0.8123689118	0.0140919864	1.6377109675	0.8161819147	144.9793501590
1559245180.4411220551	0.5692473439	-0.8123689118	0.0140919864	1.6381874451	0.8162804764	144.9790360247
1559245180.4511220455	0.5692473439	-0.8123689118	0.0140919864	1.6386508448	0.8165960690	144.9784120293
1559245180.4611220360	0.5692473439	-0.8123689118	0.0140919864	1.6386966642	0.8171041862	144.9770717871
1559245180.4711220264	0.5692473439	-0.8123689118	0.0140919864	1.6387791787	0.8168945554	144.9767831037
1559245180.4811220169	0.5692473439	-0.8123689118	0.0140919864	1.6388087518	0.8163148172	144.9768154687
1559245180.4911220074	0.5692473439	-0.8123689118	0.0140919864	1.6387704417	0.8158641485	144.9768943439
1559245180.5011219978	0.5692473439	-0.8123689118	0.0140919864	1.6391080648	0.8152538349	144.9761715885
1559245180.5111219883	0.5692473439	-0.8123689118	0.0140919864	1.6388778580	0.8154840562	144.9767236049
1559245180.5211219788	0.5692473439	-0.8123689118	0.0140919864	1.6381175973	0.8159145915	144.9779405579
1559245180.5311219692	0.5692473439	-0.8123689118	0.0140919864	1.6368405779	0.8164959331	144.9785968731
1559245180.5411219597	0.5692473439	-0.8123689118	0.0140919864	1.6364279921	0.8158798543	144.9773253256
1559245180.5511219501	0.5692473439	-0.8123689118	0.0140919864	1.6359668642	0.8152022240	144.9760681297
1559245180.5611219406	0.5692473439	-0.8123689118	0.0140919864	1.6353543583	0.8156721756	144.9757363470
1559245180.5711219311	0.5692473439	-0.8123689118	0.0140919864	1.6349109393	0.8155481310	144.9754553887
1559245180.5811219215	0.5692473439	-0.8123689118	0.0140919864	1.6343709286	0.8151616974	144.9752920554
1559245180.5911219120	0.5692473439	-0.8123689118	0.0140919864	1.6340710079	0.8145844285	144.9753561008
1559245180.6011219025	0.5692473439	-0.8123689118	0.0140919864	1.6340472107	0.8147397879	144.9753363171
1559245180.6111218929	0.5692473439	-0.8123689118	0.0140919864	1.6342332357	0.8156038274	144.9748537022
1559245180.6211218834	0.5692473439	-0.8123689118	0.0140919864	1.6339253142	0.8160480737	144.9732678271
1559245180.6311221123	0.5692473439	-0.8123689118	0.0140919864	1.6334047371	0.8171421878	144.9714785499
1559245180.6411221027	0.5692473439	-0.8123689118	0.0140919864	1.6326426581	0.8193865374	144.9701044630
1559245180.6511220932	0.5692473439	-0.8123689118	0.0140919864	1.6322151950	0.8210549309	144.9695562016
1559245180.6611220837	0.5692473439	-0.8123689118	0.0140919864	1.6322892730	0.8208894108	144.9697459458
1559245180.6711220741	0.5692473439	-0.8123689118	0.0140919864	1.6317570057	0.8202293179	144.9699212540
1559245180.6811220646	0.5692473439	-0.8123689118	0.0140919864	1.6311281642	0.8198784004	144.9701014201
1559245180.6911220551	0.5692473439	-0.8123689118	0.0140919864	1.6310217739	0.8206668526	144.9687773809
1559245180.7011220455	0.5692473439	-0.8123689118	0.0140919864	1.6311314373	0.8217234832	144.9672531276
1559245180.7111220360	0.5692473439	-0.8123689118	0.0140919864	1.6305369448	0.8221165031	144.9662592830
1559245180.7211220264	0.5692473439	-0.8123689118	0.0140919864	1.6303933866	0.8222061198	144.9666252763
1559245180.7311220169	0.5692473439	-0.8123689118	0.0140919864	1.6307960197	0.8224242906	144.9668440790
1559245180.7411220074	0.5692473439	-0.8123689118	0.0140919864	1.6306875571	0.8227062884	144.9670636400
1559245180.7511219978	0.5692473439	-0.8123689118	0.0140919864	1.6303545493	0.8227902620	144.9673243702
1559245180.7611219883	0.5692473439	-0.8123689118	0.0140919864	1.6305994889	0.8231037271	144.9687437147
1559245180.7711219788	0.5692473439	-0.8123689118	0.0140919864	1.6306911462	0.8233457124	144.9700874306
1559245180.7811219692	0.5692473439	-0.8123689118	0.0140919864	1.6305827931	0.8237110223	144.9710846766
1559245180.7911219597	0.5692473439	-0.8123689118	0.0140919864	1.6310983720	0.8244062977	144.9718813458
1559245180.8011219501	0.5692473439	-0.8123689118	0.0140919864	1.6320193192	0.8246454830	144.9729916778
1559245180.8111219406	0.5692473439	-0.8123689118	0.0140919864	1.6323980202	0.8241526052	144.9735872906
1559245180.8211219311	0.5692473439	-0.8123689118	0.0140919864	1.6327161742	0.8233243563	144.9733579073
1559245180.8311219215	0.5692473439	-0.8123689118	0.0140919864	1.6331567597	0.8228791044	144.9736023415
1559245180.8411219120	0.5692473439	-0.8123689118	0.0140919864	1.6335547497	0.8223990711	144.9738761834
1559245180.8511219025	0.5692473439	-0.8123689118	0.0140919864	1.6339382087	0.8218716896	144.9743544724
1559245180.8611218929	0.5692473439	-0.8123689118	0.0140919864	1.6349952648	0.8214685076	144.9752702812
1559245180.8711218834	0.5692473439	-0.8123689118	0.0140919864	1.6358376040	0.8216069746	144.9749350742
1559245180.8811221123	0.5692473439	-0.8123689118	0.0140919864	1.6362186790	0.8219237338	144.9739889785
1559245180.8911221027	0.5692473439	-0.8123689118	0.0140919864	1.6363529552	0.8217786125	144.9740472298
1559245180.9011220932	0.5692473439	-0.8123689118	0.0140919864	1.6368478842	0.8213696495	144.9744474530
1559245180.9111220837	0.5692473439	-0.8123689118	0.0140919864	1.6375708205	0.8209310815	144.9737227954
1559245180.9211220741	0.5692473439	-0.8123689118	0.0140919864	1.6374995477	0.8206988534	144.9739220158
1559245180.9311220646	0.5692473439	-0.8123689118	0.0140919864	1.6373461089	0.8205432533	144.9742226437
1559245180.9411220551	0.5692473439	-0.8123689118	0.0140919864	1.6370253217	0.8204447502	144.9731483921
1559245180.9511220455	0.5692473439	-0.8123689118	0.0140919864	1.6366107234	0.8207379306	144.9712149569
1559245180.9611220360	0.5692473439	-0.8123689118	0.0140919864	1.6363375583	0.8216630721	144.9708847431
1559245180.9711220264	0.5692473439	-0.8123689118	0.0140919864	1.6366364897	0.8219909749	144.9718123820
1559245180.9811220169	0.5692473439	-0.8123689118	0.0140919864	1.6367591877	0.8216184395	144.9721116504
1559245180.9911220074	0.5692473439	-0.8123689118	0.0140919864	1.6369162720	0.8216907467	144.9716203406
1559245181.0011219978	0.5692473439	-0.8123689118	0.0140919864	1.6370332647	0.8218936611	144.9712753337
1559245181.0111219883	0.5692473439	-0.8123689118	0.0140919864	1.6367991099	0.8214589511	144.9717356372
1559245181.0211219788	0.5692473439	-0.8123689118	0.0140919864	1.6372668921	0.8218686951	144.9713936371
1559245181.0311219692	0.5692473439	-0.8123689118	0.0140919864	1.6377761662	0.8224592778	144.9713907436
1559245181.0411219597	0.5692473439	-0.8123689118	0.0140919864	1.6375034433	0.8222679868	144.9723419735
1559245181.0511219501	0.5692473439	-0.8123689118	0.0140919864	1.6370174508	0.8214315492	144.9728880038
1559245181.0611219406	0.5692473439	-0.8123689118	0.0140919864	1.6367406370	0.8209063439	144.9726545740
1559245181.0711219311	0.5692473439	-0.8123689118	0.0140919864	1.6366201638	0.8210298957	144.9723465584
1559245181.0811219215	0.5692473439	-0.8123689118	0.0140919864	1.6362891827	0.8209620878	144.9722197322
1559245181.0911219120	0.5692473439	-0.8123689118	0.0140919864	1.6362736522	0.8206422247	144.9717968482
1559245181.1011219025	0.5692473439	-0.8123689118	0.0140919864	1.6366249380	0.8204520486	144.9718017652
1559245181.1111218929	0.5692473439	-0.8123689118	0.0140919864	1.6365189733	0.8204718618	144.9721094216
1559245181.1211218834	0.5692473439	-0.8123689118	0.0140919864	1.6361609560	0.8207679827	144.9714529923
1559245181.1311221123	0.5692473439	-0.8123689118	0.0140919864	1.6364784764	0.8206183506	144.9707463197
1559245181.1411221027	0.5692473439	-0.8123689118	0.0140919864	1.6360972638	0.8209341518	144.9701170132
1559245181.1511220932	0.5692473439	-0.8123689118	0.0140919864	1.6351195513	0.8216533719	144.9694011273
1559245181.1611220837	0.5692473439	-0.8123689118	0.0140919864	1.6342570238	0.8222057784	144.9689417021
1559245181.1711220741	0.5692473439	-0.8123689118	0.0140919864	1.6347780056	0.8224426196	144.9699212110
1559245181.1811220646	0.5692473439	-0.8123689118	0.0140919864	1.6352012006	0.8223885405	144.9707570917
1559245181.1911220551	0.5692473439	-0.8123689118	0.0140919864	1.6350984373	0.8228310834	144.9708704525
1559245181.2011220455	0.5692473439	-0.8123689118	0.0140919864	1.6349620528	0.8232646669	144.9707442584
1559245181.2111220360	0.5692473439	-0.8123689118	0.0140919864	1.6344657041	0.8237235952	144.9705503500
1559245181.2211220264	0.5692473439	-0.8123689118	0.0140919864	1.6340724871	0.8243950617	144.9707395713
1559245181.2311220169	0.5692473439	-0.8123689118	0.0140919864	1.6335506494	0.8245526904	144.9715141742
1559245181.2411220074	0.5692473439	-0.8123689118	0.0140919864	1.6331632339	0.8241003818	144.9724802064
1559245181.2511219978	0.5692473439	-0.8123689118	0.0140919864	1.6327324828	0.8237789738	144.9734896506
1559245181.2611219883	0.5692473439	-0.8123689118	0.0140919864	1.6332345309	0.8235183501	144.9741577833
1559245181.2711219788	0.5692473439	-0.8123689118	0.0140919864	1.6335729854	0.8233264674	144.9743607139
1559245181.2811219692	0.5692473439	-0.8123689118	0.0140919864	1.6336899813	0.8230460764	144.9744074317
1559245181.2911219597	0.5692473439	-0.8123689118	0.0140919864	1.6334136863	0.8225688891	144.9744790770
1559245181.3011219501	0.5692473439	-0.8123689118	0.0140919864	1.6335428870	0.8225490704	144.9745973234
1559245181.3111219406	0.5692473439	-0.8123689118	0.0140919864	1.6338611202	0.8226928455	144.9739460318
1559245181.3211219311	0.5692473439	-0.8123689118	0.0140919864	1.6342947891	0.8221821617	144.9733686958
1559245181.3311219215	0.5692473439	-0.8123689118	0.0140919864	1.6345435443	0.8220248249	144.9730519906
1559245181.3411219120	0.5692473439	-0.8123689118	0.0140919864	1.6342730589	0.8226798076	144.9736457970
1559245181.3511219025	0.5692473439	-0.8123689118	0.0140919864	1.6340753876	0.8231537843	144.9744746741
1559245181.3611218929	0.5692473439	-0.8123689118	0.0140919864	1.6346898130	0.8225891229	144.9749163340
1559245181.3711218834	0.5692473439	-0.8123689118	0.0140919864	1.6353299745	0.8225241660	144.9746508617
1559245181.3811221123	0.5692473439	-0.8123689118	0.0140919864	1.6355741240	0.8228555698	144.9747409592
1559245181.3911221027	0.5692473439	-0.8123689118	0.0140919864	1.6354617958	0.8231338496	144.9757778228
1559245181.4011220932	0.5692473439	-0.8123689118	0.0140919864	1.6352582925	0.8234700549	144.9767013315
1559245181.4111220837	0.5692473439	-0.8123689118	0.0140919864	1.6362165874	0.8237042897	144.9768197481
1559245181.4211220741	0.5692473439	-0.8123689118	0.0140919864	1.6372999427	0.8231232474	144.9765860393
1559245181.4311220646	0.5692473439	-0.8123689118	0.0140919864	1.6373696186	0.8224587801	144.9762073344
1559245181.4411220551	0.5692473439	-0.8123689118	0.0140919864	1.6362192596	0.8230774646	144.9759064682
1559245181.4511220455	0.5692473439	-0.8123689118	0.0140919864	1.6354034946	0.8238624122	144.9757295547
1559245181.4611220360	0.5692473439	-0.8123689118	0.0140919864	1.6352404478	0.8240840919	144.9765920580
1559245181.4711220264	0.5692473439	-0.8123689118	0.0140919864	1.6355598277	0.8233697495	144.9767795728
1559245181.4811220169	0.5692473439	-0.8123689118	0.0140919864	1.6361748136	0.8231226330	144.9766370728
1559245181.4911220074	0.5692473439	-0.8123689118	0.0140919864	1.6364330241	0.8240586430	144.9765309155
1559245181.5011219978	0.5692473439	-0.8123689118	0.0140919864	1.6365717746	0.8246312211	144.9770223759
1559245181.5111219883	0.5692473439	-0.8123689118	0.0140919864	1.6359956012	0.8251576248	144.9771819361
1559245181.5211219788	0.5692473439	-0.8123689118	0.0140919864	1.6350451716	0.8253794949	144.9776667662
1559245181.5311219692	0.5692473439	-0.8123689118	0.0140919864	1.6345258247	0.8253239784	144.9781341032
1559245181.5411219597	0.5692473439	-0.8123689118	0.0140919864	1.6346952053	0.8249468040	144.9775933251
1559245181.5511219501	0.5692473439	-0.8123689118	0.0140919864	1.6347852720	0.8243968431	144.9779529582
1559245181.5611219406	0.5692473439	-0.8123689118	0.0140919864	1.6351621484	0.8238419011	144.9788970410
1559245181.5711219311	0.5692473439	-0.8123689118	0.0140919864	1.6361292060	0.8239464709	144.9776457892
1559245181.5811219215	0.5692473439	-0.8123689118	0.0140919864	1.6366486615	0.8241313698	144.9762431534
1559245181.5911219120	0.5692473439	-0.8123689118	0.0140919864	1.6358597725	0.8239771472	144.9759825239
1559245181.6011219025	0.5692473439	-0.8123689118	0.0140919864	1.6351321038	0.8237838085	144.9761645717
1559245181.6111218929	0.5692473439	-0.8123689118	0.0140919864	1.6357192925	0.8242104590	144.9770483008
1559245181.6211218834	0.5692473439	-0.8123689118	0.0140919864	1.6355376749	0.8243185152	144.9765934448
1559245181.6311221123	0.5692473439	-0.8123689118	0.0140919864	1.6351713259	0.8242898102	144.9761148360
1559245181.6411221027	0.5692473439	-0.8123689118	0.0140919864	1.6347717650	0.8241349713	144.9757189037
1559245181.6511220932	0.5692473439	-0.8123689118	0.0140919864	1.6353621446	0.8242252817	144.9753929000
1559245181.6611220837	0.5692473439	-0.8123689118	0.0140919864	1.6354969442	0.8244580826	144.9757897026
1559245181.6711220741	0.5692473439	-0.8123689118	0.0140919864	1.6345829111	0.8251317100	144.9774714637
1559245181.6811220646	0.5692473439	-0.8123689118	0.0140919864	1.6338369482	0.8256832241	144.9794436193
1559245181.6911220551	0.5692473439	-0.8123689118	0.0140919864	1.6340561726	0.8263619126	144.9804177524
1559245181.7011220455	0.5692473439	-0.8123689118	0.0140919864	1.6339659575	0.8270146867	144.9797102510
1559245181.7111220360	0.5692473439	-0.8123689118	0.0140919864	1.6338362734	0.8274872586	144.9796022175
1559245181.7211220264	0.5692473439	-0.8123689118	0.0140919864	1.6337988345	0.8274001018	144.9795994910
1559245181.7311220169	0.5692473439	-0.8123689118	0.0140919864	1.6340686962	0.8272043336	144.9793902948
1559245181.7411220074	0.5692473439	-0.8123689118	0.0140919864	1.6343154630	0.8272716624	144.9795869476
1559245181.7511219978	0.5692473439	-0.8123689118	0.0140919864	1.6341867280	0.8268411915	144.9806343411
1559245181.7611219883	0.5692473439	-0.8123689118	0.0140919864	1.6343808371	0.8261369131	144.9816131309
1559245181.7711219788	0.5692473439	-0.8123689118	0.0140919864	1.6347515221	0.8260721325	144.9809038539
1559245181.7811219692	0.5692473439	-0.8123689118	0.0140919864	1.6350399156	0.8259039019	144.9800774941
1559245181.7911219597	0.5692473439	-0.8123689118	0.0140919864	1.6345057948	0.8250032213	144.9796749319
1559245181.8011219501	0.5692473439	-0.8123689118	0.0140919864	1.6340488781	0.8244441527	144.9798345622
1559245181.8111219406	0.5692473439	-0.8123689118	0.0140919864	1.6338574247	0.8244787402	144.9797160004
1559245181.8211219311	0.5692473439	-0.8123689118	0.0140919864	1.6341584170	0.8242098696	144.9795833877
1559245181.8311219215	0.5692473439	-0.8123689118	0.0140919864	1.6342113877	0.8238226888	144.9796968337
1559245181.8411219120	0.5692473439	-0.8123689118	0.0140919864	1.6331593258	0.8237777904	144.9786595097
1559245181.8511219025	0.5692473439	-0.8123689118	0.0140919864	1.6323620806	0.8238309240	144.9779005815
1559245181.8611218929	0.5692473439	-0.8123689118	0.0140919864	1.6325489081	0.8239072397	144.9782334504
1559245181.8711218834	0.5692473439	-0.8123689118	0.0140919864	1.6321217046	0.8239817589	144.9783899871
1559245181.8811221123	0.5692473439	-0.8123689118	0.0140919864	1.6315040690	0.8240195089	144.9781043247
